instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000200005,10.2382,space,10.2185,,B09PRETR,2025-02-04_15h43.33.330,listening1_tdcs_pre,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B09PRETR,2025-02-04_15h43.33.330,listening1_tdcs_pre,2024.2.2,MacIntel,60.24096386,10.23860001,13.222,k,2.966400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B09PRETR,2025-02-04_15h43.33.330,listening1_tdcs_pre,2024.2.2,MacIntel,60.24096386,,,,,,13.2392,100.8916,l,7.6375,,0,0,0,0,1,texto1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B09PRETR,2025-02-04_15h43.33.330,listening1_tdcs_pre,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,100.8922,105.7758,j,4.862,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B09PRETR,2025-02-04_15h43.33.330,listening1_tdcs_pre,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,105.7759,109.6086,y,3.813400002,,,,,,,,,,,,,,,,,,,,,,
,,,,,B09PRETR,2025-02-04_15h43.33.330,listening1_tdcs_pre,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.623,119.5426,1,1,4.897799995,,0,0,0,0,1,1) ¿Con qué sorprendió Bea al hombre?,1. Su llegada,2. Su ida,3. Su pareja,1,,,,,
,,,,,B09PRETR,2025-02-04_15h43.33.330,listening1_tdcs_pre,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.5449,126.7927,3,0,2.2175,,0,1,1,1,1,2) ¿Dónde deciden tomar algo?,1. En un bar,2. En un restaurante,3. En un café,1,,,,,
,,,,,B09PRETR,2025-02-04_15h43.33.330,listening1_tdcs_pre,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.7953,135.9253,3,0,4.088700005,,0,2,2,2,1,3) ¿Cuál es la noticia sobre Ana?,1. Hará una fiesta,2. Se casará,3. Tiene un novio en México,2,,,,,
,,,,,B09PRETR,2025-02-04_15h43.33.330,listening1_tdcs_pre,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.9285,145.3766,1,0,4.434300003,,0,3,3,3,1,4) ¿Hace cuánto que sale Ana con su novio?,1. Seis meses,2. Un año y medio,3. Doce meses,3,,,,,
,,,,,B09PRETR,2025-02-04_15h43.33.330,listening1_tdcs_pre,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.3794,158.7103,2,0,8.300200005,,0,4,4,4,1,5) ¿Qué hace que el hombre no pueda ir a la boda?,1. Motivos financieros y psicológicos,2. Motivos psicológicos y románticos,3. Motivos románticos y financieros,1,,,,,
,,,,,B09PRETR,2025-02-04_15h43.33.330,listening1_tdcs_pre,2024.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.7107,161.5109,space,1.278799995,
