instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000300003,11.4097,space,11.3988,,B12PRETR,2025-02-17_14h21.22.413,listening1_tdcs_pre,2024.2.2,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B12PRETR,2025-02-17_14h21.22.413,listening1_tdcs_pre,2024.2.2,MacIntel,59.52380952,11.4101,14.043,k,2.604699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B12PRETR,2025-02-17_14h21.22.413,listening1_tdcs_pre,2024.2.2,MacIntel,59.52380952,,,,,,14.0674,101.8461,l,7.750799995,,0,0,0,0,1,texto1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B12PRETR,2025-02-17_14h21.22.413,listening1_tdcs_pre,2024.2.2,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,101.847,107.3631,j,5.489900002,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B12PRETR,2025-02-17_14h21.22.413,listening1_tdcs_pre,2024.2.2,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,107.3633,111.9965,y,4.614099998,,,,,,,,,,,,,,,,,,,,,,
,,,,,B12PRETR,2025-02-17_14h21.22.413,listening1_tdcs_pre,2024.2.2,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.005,123.7136,2,0,6.670700005,,0,0,0,0,1,1) ¿Con qué sorprendió Bea al hombre?,1. Su llegada,2. Su ida,3. Su pareja,1,,,,,
,,,,,B12PRETR,2025-02-17_14h21.22.413,listening1_tdcs_pre,2024.2.2,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.7163,130.4133,3,0,1.667900002,,0,1,1,1,1,2) ¿Dónde deciden tomar algo?,1. En un bar,2. En un restaurante,3. En un café,1,,,,,
,,,,,B12PRETR,2025-02-17_14h21.22.413,listening1_tdcs_pre,2024.2.2,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.4157,138.8306,3,0,3.382899994,,0,2,2,2,1,3) ¿Cuál es la noticia sobre Ana?,1. Hará una fiesta,2. Se casará,3. Tiene un novio en México,2,,,,,
,,,,,B12PRETR,2025-02-17_14h21.22.413,listening1_tdcs_pre,2024.2.2,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.8329,148.5141,3,1,4.640799995,,0,3,3,3,1,4) ¿Hace cuánto que sale Ana con su novio?,1. Seis meses,2. Un año y medio,3. Doce meses,3,,,,,
,,,,,B12PRETR,2025-02-17_14h21.22.413,listening1_tdcs_pre,2024.2.2,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.5173,158.131,2,0,4.570599998,,0,4,4,4,1,5) ¿Qué hace que el hombre no pueda ir a la boda?,1. Motivos financieros y psicológicos,2. Motivos psicológicos y románticos,3. Motivos románticos y financieros,1,,,,,
,,,,,B12PRETR,2025-02-17_14h21.22.413,listening1_tdcs_pre,2024.2.2,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.1314,160.7313,space,1.079099998,
