instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000200005,14.3646,space,14.3451,,B10PRETR,2025-02-10_12h57.04.826,listening1_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B10PRETR,2025-02-10_12h57.04.826,listening1_tdcs_pre,2024.2.2,MacIntel,63.69426752,14.3651,16.7311,k,2.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B10PRETR,2025-02-10_12h57.04.826,listening1_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,16.7539,104.1506,l,7.367900002,,0,0,0,0,1,texto1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B10PRETR,2025-02-10_12h57.04.826,listening1_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,104.1514,112.8678,j,8.701700005,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B10PRETR,2025-02-10_12h57.04.826,listening1_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,112.8679,119.2012,y,6.303799995,,,,,,,,,,,,,,,,,,,,,,
,,,,,B10PRETR,2025-02-10_12h57.04.826,listening1_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.2108,129.4182,3,0,5.170300003,,0,0,0,0,1,1) ¿Con qué sorprendió Bea al hombre?,1. Su llegada,2. Su ida,3. Su pareja,1,,,,,
,,,,,B10PRETR,2025-02-10_12h57.04.826,listening1_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.4207,138.4348,3,0,3.983400002,,0,1,1,1,1,2) ¿Dónde deciden tomar algo?,1. En un bar,2. En un restaurante,3. En un café,1,,,,,
,,,,,B10PRETR,2025-02-10_12h57.04.826,listening1_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4374,152.4022,1,0,8.934,,0,2,2,2,1,3) ¿Cuál es la noticia sobre Ana?,1. Hará una fiesta,2. Se casará,3. Tiene un novio en México,2,,,,,
,,,,,B10PRETR,2025-02-10_12h57.04.826,listening1_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.4048,163.9023,3,1,6.459099998,,0,3,3,3,1,4) ¿Hace cuánto que sale Ana con su novio?,1. Seis meses,2. Un año y medio,3. Doce meses,3,,,,,
,,,,,B10PRETR,2025-02-10_12h57.04.826,listening1_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.9049,174.5528,2,0,5.608299995,,0,4,4,4,1,5) ¿Qué hace que el hombre no pueda ir a la boda?,1. Motivos financieros y psicológicos,2. Motivos psicológicos y románticos,3. Motivos románticos y financieros,1,,,,,
,,,,,B10PRETR,2025-02-10_12h57.04.826,listening1_tdcs_pre,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.5532,177.8695,space,1.789699997,
