instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000300003,44.5924,space,44.58039999,,A01POSTSH,2024-10-25_15h33.06.173,listening2_tdcs_post,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A01POSTSH,2024-10-25_15h33.06.173,listening2_tdcs_post,2024.2.2,MacIntel,63.69426752,44.5928,49.7914,k,5.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A01POSTSH,2024-10-25_15h33.06.173,listening2_tdcs_post,2024.2.2,MacIntel,63.69426752,,,,,,49.8208,229.8475,l,100.0124,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A01POSTSH,2024-10-25_15h33.06.173,listening2_tdcs_post,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,229.848,233.6468,j,3.790400002,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A01POSTSH,2024-10-25_15h33.06.173,listening2_tdcs_post,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,233.647,237.3642,y,3.691,,,,,,,,,,,,,,,,,,,,,,
,,,,,A01POSTSH,2024-10-25_15h33.06.173,listening2_tdcs_post,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.373,256.9314,3,0,14.5265,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,A01POSTSH,2024-10-25_15h33.06.173,listening2_tdcs_post,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.9346,269.4823,1,1,7.505200005,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,A01POSTSH,2024-10-25_15h33.06.173,listening2_tdcs_post,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.4855,280.4827,2,1,5.9675,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,A01POSTSH,2024-10-25_15h33.06.173,listening2_tdcs_post,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.4852,295.4499,1,1,9.933900002,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,A01POSTSH,2024-10-25_15h33.06.173,listening2_tdcs_post,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.4523,306.9502,1,1,6.454599998,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,A01POSTSH,2024-10-25_15h33.06.173,listening2_tdcs_post,2024.2.2,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.9506,308.8505,space,0.366099998,
