instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000299995,8.610599998,space,8.598600006,,A02PRESH,2024-10-17_09h22.21.611,listening1_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,2024-10-17_09h22.21.611,listening1_tdcs_pre,2024.2.2,MacIntel,64.1025641,8.610899994,10.94339999,k,2.314400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,2024-10-17_09h22.21.611,listening1_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,10.96039999,98.2972,l,7.321,,0,0,0,0,1,texto1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,2024-10-17_09h22.21.611,listening1_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,98.2982,102.7969,j,4.473,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,2024-10-17_09h22.21.611,listening1_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,102.7972,106.9803,y,4.165099998,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,2024-10-17_09h22.21.611,listening1_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9897,124.4482,1,1,12.43189999,,0,0,0,0,1,1) ¿Con qué sorprendió Bea al hombre?,1. Su llegada,2. Su ida,3. Su pareja,1,,,,,
,,,,,A02PRESH,2024-10-17_09h22.21.611,listening1_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.4504,132.1147,3,0,2.632899994,,0,1,1,1,1,2) ¿Dónde deciden tomar algo?,1. En un bar,2. En un restaurante,3. En un café,1,,,,,
,,,,,A02PRESH,2024-10-17_09h22.21.611,listening1_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.1171,140.998,3,0,3.8395,,0,2,2,2,1,3) ¿Cuál es la noticia sobre Ana?,1. Hará una fiesta,2. Se casará,3. Tiene un novio en México,2,,,,,
,,,,,A02PRESH,2024-10-17_09h22.21.611,listening1_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0012,150.8153,1,0,4.783099998,,0,3,3,3,1,4) ¿Hace cuánto que sale Ana con su novio?,1. Seis meses,2. Un año y medio,3. Doce meses,3,,,,,
,,,,,A02PRESH,2024-10-17_09h22.21.611,listening1_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.8177,170.0327,1,1,14.1719,,0,4,4,4,1,5) ¿Qué hace que el hombre no pueda ir a la boda?,1. Motivos financieros y psicológicos,2. Motivos psicológicos y románticos,3. Motivos románticos y financieros,1,,,,,
,,,,,A02PRESH,2024-10-17_09h22.21.611,listening1_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0332,172.833,space,1.277899994,
