instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000199997,7.190599998,space,7.179100006,,B03PRESH,2024-10-24_17h15.16.362,listening1_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B03PRESH,2024-10-24_17h15.16.362,listening1_tdcs_pre,2024.2.2,MacIntel,62.11180124,7.191,10.7229,k,3.514099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B03PRESH,2024-10-24_17h15.16.362,listening1_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,10.7427,98.9767,l,8.227900002,,0,0,0,0,1,texto1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B03PRESH,2024-10-24_17h15.16.362,listening1_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,98.9775,101.793,j,2.7925,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B03PRESH,2024-10-24_17h15.16.362,listening1_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,101.7932,106.8768,y,5.053599998,,,,,,,,,,,,,,,,,,,,,,
,,,,,B03PRESH,2024-10-24_17h15.16.362,listening1_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8875,118.1939,2,0,6.276399994,,0,0,0,0,1,1) ¿Con qué sorprendió Bea al hombre?,1. Su llegada,2. Su ida,3. Su pareja,1,,,,,
,,,,,B03PRESH,2024-10-24_17h15.16.362,listening1_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.1967,125.4273,3,0,2.188400002,,0,1,1,1,1,2) ¿Dónde deciden tomar algo?,1. En un bar,2. En un restaurante,3. En un café,1,,,,,
,,,,,B03PRESH,2024-10-24_17h15.16.362,listening1_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.4297,141.4274,3,0,10.9564,,0,2,2,2,1,3) ¿Cuál es la noticia sobre Ana?,1. Hará una fiesta,2. Se casará,3. Tiene un novio en México,2,,,,,
,,,,,B03PRESH,2024-10-24_17h15.16.362,listening1_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.4297,151.9106,2,0,5.449,,0,3,3,3,1,4) ¿Hace cuánto que sale Ana con su novio?,1. Seis meses,2. Un año y medio,3. Doce meses,3,,,,,
,,,,,B03PRESH,2024-10-24_17h15.16.362,listening1_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.913,172.4289,3,0,15.4884,,0,4,4,4,1,5) ¿Qué hace que el hombre no pueda ir a la boda?,1. Motivos financieros y psicológicos,2. Motivos psicológicos y románticos,3. Motivos románticos y financieros,1,,,,,
,,,,,B03PRESH,2024-10-24_17h15.16.362,listening1_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.4293,175.4292,space,1.467400002,
