instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000199997,5.144199997,space,5.124400002,,A02POSTSH,2024-10-24_09h42.28.823,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02POSTSH,2024-10-24_09h42.28.823,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,5.1445,6.860699997,k,1.687599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02POSTSH,2024-10-24_09h42.28.823,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,6.879,94.0307,l,7.137599998,,0,0,0,0,1,texto1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02POSTSH,2024-10-24_09h42.28.823,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,94.0313,95.613,j,1.554400002,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02POSTSH,2024-10-24_09h42.28.823,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,95.6133,97.1975,y,1.555600006,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02POSTSH,2024-10-24_09h42.28.823,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.2104,111.4479,3,0,9.216699997,,0,0,0,0,1,1) ¿Con qué sorprendió Bea al hombre?,1. Su llegada,2. Su ida,3. Su pareja,1,,,,,
,,,,,A02POSTSH,2024-10-24_09h42.28.823,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.4501,118.1313,3,0,1.651100006,,0,1,1,1,1,2) ¿Dónde deciden tomar algo?,1. En un bar,2. En un restaurante,3. En un café,1,,,,,
,,,,,A02POSTSH,2024-10-24_09h42.28.823,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.1332,144.349,2,1,21.1724,,0,2,2,2,1,3) ¿Cuál es la noticia sobre Ana?,1. Hará una fiesta,2. Se casará,3. Tiene un novio en México,2,,,,,
,,,,,A02POSTSH,2024-10-24_09h42.28.823,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.3514,157.166,3,1,7.771900002,,0,3,3,3,1,4) ¿Hace cuánto que sale Ana con su novio?,1. Seis meses,2. Un año y medio,3. Doce meses,3,,,,,
,,,,,A02POSTSH,2024-10-24_09h42.28.823,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.1685,169.4498,1,1,7.238900002,,0,4,4,4,1,5) ¿Qué hace que el hombre no pueda ir a la boda?,1. Motivos financieros y psicológicos,2. Motivos psicológicos y románticos,3. Motiivos románticos y financieros,1,,,,,
,,,,,A02POSTSH,2024-10-24_09h42.28.823,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.4502,171.6657,space,0.685100006,
