instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000199997,33.3251,space,33.306,,J02PRETR,2025-02-17_16h45.26.435,listening2_tdcs_pre,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J02PRETR,2025-02-17_16h45.26.435,listening2_tdcs_pre,2024.2.2,MacIntel,56.49717514,33.3255,34.9912,k,1.645599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J02PRETR,2025-02-17_16h45.26.435,listening2_tdcs_pre,2024.2.2,MacIntel,56.49717514,,,,,,35.0152,213.8311,l,98.7973,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J02PRETR,2025-02-17_16h45.26.435,listening2_tdcs_pre,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,213.8316,216.9814,j,3.141600006,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J02PRETR,2025-02-17_16h45.26.435,listening2_tdcs_pre,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,216.9815,220.2647,y,3.253799995,,,,,,,,,,,,,,,,,,,,,,
,,,,,J02PRETR,2025-02-17_16h45.26.435,listening2_tdcs_pre,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.2741,228.4485,2,1,3.137800003,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,J02PRETR,2025-02-17_16h45.26.435,listening2_tdcs_pre,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.4511,241.7819,3,0,8.299900002,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,J02PRETR,2025-02-17_16h45.26.435,listening2_tdcs_pre,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.784,250.7156,2,1,3.889200005,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,J02PRETR,2025-02-17_16h45.26.435,listening2_tdcs_pre,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.7185,259.5493,1,1,3.787799995,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,J02PRETR,2025-02-17_16h45.26.435,listening2_tdcs_pre,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.5518,265.6329,1,1,1.042899994,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,J02PRETR,2025-02-17_16h45.26.435,listening2_tdcs_pre,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.6333,268.3498,space,1.194400002,
