instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000200005,5.184599998,space,5.165099998,,J05PRETR,2025-03-11_11h28.56.431,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J05PRETR,2025-03-11_11h28.56.431,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,5.185,7.050900002,k,1.8355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J05PRETR,2025-03-11_11h28.56.431,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,7.068400002,184.9892,l,97.9028,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J05PRETR,2025-03-11_11h28.56.431,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,184.9897,186.8406,j,1.831099998,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J05PRETR,2025-03-11_11h28.56.431,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,186.8408,188.7244,y,1.865899994,,,,,,,,,,,,,,,,,,,,,,
,,,,,J05PRETR,2025-03-11_11h28.56.431,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.738,197.7238,3,0,3.952300003,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,J05PRETR,2025-03-11_11h28.56.431,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.7249,208.8411,2,0,6.075299995,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,J05PRETR,2025-03-11_11h28.56.431,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.8438,224.975,2,1,11.088,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,J05PRETR,2025-03-11_11h28.56.431,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.9777,240.1587,1,1,10.137,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,J05PRETR,2025-03-11_11h28.56.431,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.1608,251.5427,3,0,6.351400002,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,J05PRETR,2025-03-11_11h28.56.431,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.5431,253.6594,space,0.5965,
