instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000199997,40.4598,space,40.438,,A08PRETR,2024-11-18_13h51.35.147,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08PRETR,2024-11-18_13h51.35.147,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,40.4603,42.0082,k,1.521399994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08PRETR,2024-11-18_13h51.35.147,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,42.0386,220.2489,l,98.198,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08PRETR,2024-11-18_13h51.35.147,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,220.2497,221.8311,j,1.555900002,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08PRETR,2024-11-18_13h51.35.147,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,221.8313,223.8324,y,1.982399994,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08PRETR,2024-11-18_13h51.35.147,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.8424,232.2162,3,0,3.351,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,A08PRETR,2024-11-18_13h51.35.147,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.2184,242.4496,1,1,5.200900002,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,A08PRETR,2024-11-18_13h51.35.147,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.4524,253.5822,3,0,6.087899994,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,A08PRETR,2024-11-18_13h51.35.147,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.5846,263.3835,2,0,4.771699997,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,A08PRETR,2024-11-18_13h51.35.147,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.3858,272.1171,1,1,3.688,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,A08PRETR,2024-11-18_13h51.35.147,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.1174,273.6507,space,0.001699997,
