instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
9.99985E-05,6.511300003,space,6.490400002,,J01PRETR,2025-02-14_14h19.07.364,listening2_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J01PRETR,2025-02-14_14h19.07.364,listening2_tdcs_pre,2024.2.2,MacIntel,62.11180124,6.511800003,8.011099998,k,1.468900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J01PRETR,2025-02-14_14h19.07.364,listening2_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,8.030900002,187.2007,l,99.1494,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J01PRETR,2025-02-14_14h19.07.364,listening2_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,187.2017,190.2337,j,3.004699997,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J01PRETR,2025-02-14_14h19.07.364,listening2_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,190.2338,192.6337,y,2.374100006,,,,,,,,,,,,,,,,,,,,,,
,,,,,J01PRETR,2025-02-14_14h19.07.364,listening2_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.6468,200.3341,2,1,2.655099998,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,J01PRETR,2025-02-14_14h19.07.364,listening2_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.3363,211.1008,2,0,5.723099998,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,J01PRETR,2025-02-14_14h19.07.364,listening2_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.1035,221.9504,2,1,5.816599998,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,J01PRETR,2025-02-14_14h19.07.364,listening2_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.9528,231.3514,1,1,4.371599998,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,J01PRETR,2025-02-14_14h19.07.364,listening2_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.354,241.0343,1,1,4.638599998,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,J01PRETR,2025-02-14_14h19.07.364,listening2_tdcs_pre,2024.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0347,242.7012,space,0.150299995,
