instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000300003,36.845,space,36.82210001,,A07PRESH,2024-11-09_09h32.41.311,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A07PRESH,2024-11-09_09h32.41.311,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,36.8455,38.5115,k,1.6455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A07PRESH,2024-11-09_09h32.41.311,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,38.5355,218.8681,l,100.3166,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A07PRESH,2024-11-09_09h32.41.311,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,218.8689,221.6009,j,2.706799995,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A07PRESH,2024-11-09_09h32.41.311,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,221.6013,224.5343,y,2.913199997,,,,,,,,,,,,,,,,,,,,,,
,,,,,A07PRESH,2024-11-09_09h32.41.311,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.5439,240.5013,1,0,10.9224,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,A07PRESH,2024-11-09_09h32.41.311,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.5039,250.8517,1,1,5.307599998,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,A07PRESH,2024-11-09_09h32.41.311,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.8541,268.5683,2,1,12.6714,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,A07PRESH,2024-11-09_09h32.41.311,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.5707,277.586,1,1,3.9935,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,A07PRESH,2024-11-09_09h32.41.311,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.589,291.3362,1,1,8.717400002,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,A07PRESH,2024-11-09_09h32.41.311,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.3366,294.1537,space,1.285399994,
