instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000199997,6.323400002,space,6.311300003,,A06PRESH,2024-10-22_16h31.10.555,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A06PRESH,2024-10-22_16h31.10.555,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,6.323699997,8.540800003,k,2.188199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A06PRESH,2024-10-22_16h31.10.555,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,8.561,187.9798,l,99.38760001,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A06PRESH,2024-10-22_16h31.10.555,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,187.9806,193.4133,j,5.422099998,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A06PRESH,2024-10-22_16h31.10.555,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,193.4135,196.1135,y,2.676400002,,,,,,,,,,,,,,,,,,,,,,
,,,,,A06PRESH,2024-10-22_16h31.10.555,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.1212,208.281,3,0,7.134400002,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,A06PRESH,2024-10-22_16h31.10.555,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.2836,219.3474,3,0,6.0215,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,A06PRESH,2024-10-22_16h31.10.555,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.3505,239.3313,2,1,14.9422,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,A06PRESH,2024-10-22_16h31.10.555,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.3346,255.1818,1,1,10.81610001,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,A06PRESH,2024-10-22_16h31.10.555,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.1844,267.9821,1,1,7.767099998,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,A06PRESH,2024-10-22_16h31.10.555,listening2_tdcs_pre,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.9825,272.0162,space,2.502100006,
