instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000299995,4.7265,space,4.704099998,,B04PRESH,2024-10-30_16h53.28.561,listening2_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B04PRESH,2024-10-30_16h53.28.561,listening2_tdcs_pre,2024.2.2,MacIntel,64.1025641,4.726799995,6.3925,k,1.6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B04PRESH,2024-10-30_16h53.28.561,listening2_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,6.4095,186.1487,l,99.72310001,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B04PRESH,2024-10-30_16h53.28.561,listening2_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,186.1495,188.9813,j,2.806199997,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B04PRESH,2024-10-30_16h53.28.561,listening2_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,188.9817,190.8157,y,1.804900002,,,,,,,,,,,,,,,,,,,,,,
,,,,,B04PRESH,2024-10-30_16h53.28.561,listening2_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.8303,206.7832,2,1,10.9258,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,B04PRESH,2024-10-30_16h53.28.561,listening2_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.7862,218.5664,3,0,6.743099998,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,B04PRESH,2024-10-30_16h53.28.561,listening2_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.5687,236.8493,1,0,13.2417,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,B04PRESH,2024-10-30_16h53.28.561,listening2_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.8527,246.8005,1,1,4.934200005,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,B04PRESH,2024-10-30_16h53.28.561,listening2_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.8028,253.9172,2,0,2.081900002,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,B04PRESH,2024-10-30_16h53.28.561,listening2_tdcs_pre,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.9176,255.7171,space,0.2775,
