instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000200005,4.149599998,space,4.127900002,,B01PRESH,2024-10-17_14h20.23.621,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B01PRESH,2024-10-17_14h20.23.621,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,4.149900002,6.016099998,k,1.838599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B01PRESH,2024-10-17_14h20.23.621,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,6.033900002,185.8717,l,99.831,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B01PRESH,2024-10-17_14h20.23.621,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,185.8726,190.1214,j,4.234,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B01PRESH,2024-10-17_14h20.23.621,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,190.1215,194.3557,y,4.2145,,,,,,,,,,,,,,,,,,,,,,
,,,,,B01PRESH,2024-10-17_14h20.23.621,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.3644,204.6562,2,1,5.2655,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,B01PRESH,2024-10-17_14h20.23.621,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.6588,214.2401,1,1,4.541300003,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,B01PRESH,2024-10-17_14h20.23.621,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.2426,225.3234,1,0,6.039199997,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,B01PRESH,2024-10-17_14h20.23.621,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.3256,237.1738,2,0,6.8165,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,B01PRESH,2024-10-17_14h20.23.621,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.1762,245.5079,3,0,3.300800003,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,B01PRESH,2024-10-17_14h20.23.621,listening2_tdcs_pre,2024.2.2,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.5083,248.4915,space,1.449200005,
