instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
9.99985E-05,9.273599998,space,9.252199997,,A04PRESH,2024-10-18_16h36.05.172,listening2_tdcs_pre,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A04PRESH,2024-10-18_16h36.05.172,listening2_tdcs_pre,2024.2.2,MacIntel,59.17159763,9.273900002,29.1583,k,19.8666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A04PRESH,2024-10-18_16h36.05.172,listening2_tdcs_pre,2024.2.2,MacIntel,59.17159763,,,,,,29.182,208.6307,l,99.4202,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A04PRESH,2024-10-18_16h36.05.172,listening2_tdcs_pre,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,208.6311,211.9311,j,3.274,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A04PRESH,2024-10-18_16h36.05.172,listening2_tdcs_pre,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,211.9314,214.3313,y,2.371699997,,,,,,,,,,,,,,,,,,,,,,
,,,,,A04PRESH,2024-10-18_16h36.05.172,listening2_tdcs_pre,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.3455,226.6982,2,1,7.333599998,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,A04PRESH,2024-10-18_16h36.05.172,listening2_tdcs_pre,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.7005,236.1986,2,0,4.467800003,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,A04PRESH,2024-10-18_16h36.05.172,listening2_tdcs_pre,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.2014,246.2153,2,1,4.983,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,A04PRESH,2024-10-18_16h36.05.172,listening2_tdcs_pre,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.2174,256.3656,1,1,5.117400002,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,A04PRESH,2024-10-18_16h36.05.172,listening2_tdcs_pre,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.3677,266.2984,1,1,4.892,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,A04PRESH,2024-10-18_16h36.05.172,listening2_tdcs_pre,2024.2.2,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.2987,268.1832,space,0.365200005,
