instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000199997,2.776199997,space,2.753399994,,A02PRESH,2024-10-17_09h25.40.358,listening2_tdcs_pre,2024.2.2,MacIntel,64.51612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,2024-10-17_09h25.40.358,listening2_tdcs_pre,2024.2.2,MacIntel,64.51612903,2.776699997,4.092400002,k,1.287700005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,2024-10-17_09h25.40.358,listening2_tdcs_pre,2024.2.2,MacIntel,64.51612903,,,,,,4.115400002,183.3662,l,99.2197,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,2024-10-17_09h25.40.358,listening2_tdcs_pre,2024.2.2,MacIntel,64.51612903,,,,,,,,,,,,,,,,,,183.3671,185.6825,j,2.300199997,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,2024-10-17_09h25.40.358,listening2_tdcs_pre,2024.2.2,MacIntel,64.51612903,,,,,,,,,,,,,,,,,,,,,,,185.6827,187.6995,y,1.986,,,,,,,,,,,,,,,,,,,,,,
,,,,,A02PRESH,2024-10-17_09h25.40.358,listening2_tdcs_pre,2024.2.2,MacIntel,64.51612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.7089,194.5821,2,1,1.837800003,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,A02PRESH,2024-10-17_09h25.40.358,listening2_tdcs_pre,2024.2.2,MacIntel,64.51612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.5842,205.3498,1,1,5.740300003,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,A02PRESH,2024-10-17_09h25.40.358,listening2_tdcs_pre,2024.2.2,MacIntel,64.51612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.352,224.0339,1,0,13.6399,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,A02PRESH,2024-10-17_09h25.40.358,listening2_tdcs_pre,2024.2.2,MacIntel,64.51612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0369,234.1341,1,1,5.056599998,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,A02PRESH,2024-10-17_09h25.40.358,listening2_tdcs_pre,2024.2.2,MacIntel,64.51612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.1364,251.0673,1,1,11.89539999,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,A02PRESH,2024-10-17_09h25.40.358,listening2_tdcs_pre,2024.2.2,MacIntel,64.51612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0678,252.9175,space,0.337599998,
