instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000199997,3.5435,space,3.5205,,B13POSTTR,2025-02-25_19h12.47.335,listening1_tdcs_post,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B13POSTTR,2025-02-25_19h12.47.335,listening1_tdcs_post,2024.2.2,MacIntel,64.1025641,3.543800003,5.110199997,k,1.540899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B13POSTTR,2025-02-25_19h12.47.335,listening1_tdcs_post,2024.2.2,MacIntel,64.1025641,,,,,,5.132,92.196,l,7.035900002,,0,0,0,0,1,texto1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B13POSTTR,2025-02-25_19h12.47.335,listening1_tdcs_post,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,92.1965,94.1296,j,1.9115,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B13POSTTR,2025-02-25_19h12.47.335,listening1_tdcs_post,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,94.1298,96.1303,y,1.982900002,,,,,,,,,,,,,,,,,,,,,,
,,,,,B13POSTTR,2025-02-25_19h12.47.335,listening1_tdcs_post,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1377,108.8977,1,1,7.733800003,,0,0,0,0,1,1) ¿Con qué sorprendió Bea al hombre?,1. Su llegada,2. Su ida,3. Su pareja,1,,,,,
,,,,,B13POSTTR,2025-02-25_19h12.47.335,listening1_tdcs_post,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.9005,121.7308,3,1,7.8015,,0,1,1,1,1,2) ¿Dónde deciden tomar algo?,1. En un bar,2. En un restaurante,3. En un café,1,,,,,
,,,,,B13POSTTR,2025-02-25_19h12.47.335,listening1_tdcs_post,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.7334,138.0976,2,1,11.3244,,0,2,2,2,1,3) ¿Cuál es la noticia sobre Ana?,1. Hará una fiesta,2. Se casará,3. Tiene un novio en México,2,,,,,
,,,,,B13POSTTR,2025-02-25_19h12.47.335,listening1_tdcs_post,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.1008,147.5635,2,1,4.421700005,,0,3,3,3,1,4) ¿Hace cuánto que sale Ana con su novio?,1. Seis meses,2. Un año y medio,3. Doce meses,3,,,,,
,,,,,B13POSTTR,2025-02-25_19h12.47.335,listening1_tdcs_post,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.5657,157.848,1,1,5.248400002,,0,4,4,4,1,5) ¿Qué hace que el hombre no pueda ir a la boda?,1. Motivos financieros y psicológicos,2. Motivos psicológicos y románticos,3. Motiivos románticos y financieros,1,,,,,
,,,,,B13POSTTR,2025-02-25_19h12.47.335,listening1_tdcs_post,2024.2.2,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.8483,159.5653,space,0.184400002,
