instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000199997,3.647299995,space,3.626900002,,J01POSTTR,2025-02-21_14h46.56.583,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J01POSTTR,2025-02-21_14h46.56.583,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,3.647799995,5.180399994,k,1.505199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J01POSTTR,2025-02-21_14h46.56.583,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,5.203299995,92.7168,l,7.483299995,,0,0,0,0,1,texto1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J01POSTTR,2025-02-21_14h46.56.583,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,92.7176,94.55,j,1.806199997,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J01POSTTR,2025-02-21_14h46.56.583,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,94.5502,95.7005,y,1.132900002,,,,,,,,,,,,,,,,,,,,,,
,,,,,J01POSTTR,2025-02-21_14h46.56.583,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.7108,111.9177,1,1,11.175,,0,0,0,0,1,1) ¿Con qué sorprendió Bea al hombre?,1. Su llegada,2. Su ida,3. Su pareja,1,,,,,
,,,,,J01POSTTR,2025-02-21_14h46.56.583,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9205,118.9007,3,0,1.9405,,0,1,1,1,1,2) ¿Dónde deciden tomar algo?,1. En un bar,2. En un restaurante,3. En un café,1,,,,,
,,,,,J01POSTTR,2025-02-21_14h46.56.583,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.9032,144.8184,3,0,20.8845,,0,2,2,2,1,3) ¿Cuál es la noticia sobre Ana?,1. Hará una fiesta,2. Se casará,3. Tiene un novio en México,2,,,,,
,,,,,J01POSTTR,2025-02-21_14h46.56.583,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.8204,154.6522,3,1,4.800400002,,0,3,3,3,1,4) ¿Hace cuánto que sale Ana con su novio?,1. Seis meses,2. Un año y medio,3. Doce meses,3,,,,,
,,,,,J01POSTTR,2025-02-21_14h46.56.583,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.6545,169.6362,3,0,9.951,,0,4,4,4,1,5) ¿Qué hace que el hombre no pueda ir a la boda?,1. Motivos financieros y psicológicos,2. Motivos psicológicos y románticos,3. Motiivos románticos y financieros,1,,,,,
,,,,,J01POSTTR,2025-02-21_14h46.56.583,listening1_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.6365,171.4531,space,0.284,
