instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000200005,18.7168,space,18.6964,,J04POSTTR,2025-02-26_15h57.33.937,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J04POSTTR,2025-02-26_15h57.33.937,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,18.71710001,20.0165,k,1.2825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J04POSTTR,2025-02-26_15h57.33.937,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,20.0347,107.636,l,7.588099998,,0,0,0,0,1,texto1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J04POSTTR,2025-02-26_15h57.33.937,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,107.637,110.3197,j,2.658699997,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,J04POSTTR,2025-02-26_15h57.33.937,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,110.3198,112.036,y,1.698299995,,,,,,,,,,,,,,,,,,,,,,
,,,,,J04POSTTR,2025-02-26_15h57.33.937,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0448,122.0368,3,0,4.966199997,,0,0,0,0,1,1) ¿Con qué sorprendió Bea al hombre?,1. Su llegada,2. Su ida,3. Su pareja,1,,,,,
,,,,,J04POSTTR,2025-02-26_15h57.33.937,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0394,129.0532,3,0,1.972599998,,0,1,1,1,1,2) ¿Dónde deciden tomar algo?,1. En un bar,2. En un restaurante,3. En un café,1,,,,,
,,,,,J04POSTTR,2025-02-26_15h57.33.937,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0553,138.3536,2,1,4.259800003,,0,2,2,2,1,3) ¿Cuál es la noticia sobre Ana?,1. Hará una fiesta,2. Se casará,3. Tiene un novio en México,2,,,,,
,,,,,J04POSTTR,2025-02-26_15h57.33.937,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.3567,146.9702,3,1,3.571599998,,0,3,3,3,1,4) ¿Hace cuánto que sale Ana con su novio?,1. Seis meses,2. Un año y medio,3. Doce meses,3,,,,,
,,,,,J04POSTTR,2025-02-26_15h57.33.937,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.9732,155.0707,1,1,3.066400002,,0,4,4,4,1,5) ¿Qué hace que el hombre no pueda ir a la boda?,1. Motivos financieros y psicológicos,2. Motivos psicológicos y románticos,3. Motiivos románticos y financieros,1,,,,,
,,,,,J04POSTTR,2025-02-26_15h57.33.937,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0711,157.3044,space,0.712099998,
