instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000200005,0.9725,space,0.961900002,,A08POSTTR,2024-11-26_16h44.01.236,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08POSTTR,2024-11-26_16h44.01.236,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,0.972800003,2.938200005,k,1.939699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08POSTTR,2024-11-26_16h44.01.236,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,2.956099998,90.1751,l,7.212599998,,0,0,0,0,1,texto1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08POSTTR,2024-11-26_16h44.01.236,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,90.1758,91.759,j,1.567700005,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08POSTTR,2024-11-26_16h44.01.236,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,91.7592,93.2088,y,1.430699997,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08POSTTR,2024-11-26_16h44.01.236,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2182,109.1262,3,0,10.8717,,0,0,0,0,1,1) ¿Con qué sorprendió Bea al hombre?,1. Su llegada,2. Su ida,3. Su pareja,1,,,,,
,,,,,A08POSTTR,2024-11-26_16h44.01.236,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.1288,116.5598,2,0,2.401,,0,1,1,1,1,2) ¿Dónde deciden tomar algo?,1. En un bar,2. En un restaurante,3. En un café,1,,,,,
,,,,,A08POSTTR,2024-11-26_16h44.01.236,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.5619,124.393,3,1,2.789300003,,0,2,2,2,1,3) ¿Cuál es la noticia sobre Ana?,1. Hará una fiesta,2. Se casará,3. Tiene un novio en México,2,,,,,
,,,,,A08POSTTR,2024-11-26_16h44.01.236,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.3959,138.7598,1,1,9.332900002,,0,3,3,3,1,4) ¿Hace cuánto que sale Ana con su novio?,1. Seis meses,2. Un año y medio,3. Doce meses,3,,,,,
,,,,,A08POSTTR,2024-11-26_16h44.01.236,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.7617,148.777,1,1,4.983400002,,0,4,4,4,1,5) ¿Qué hace que el hombre no pueda ir a la boda?,1. Motivos financieros y psicológicos,2. Motivos psicológicos y románticos,3. Motiivos románticos y financieros,1,,,,,
,,,,,A08POSTTR,2024-11-26_16h44.01.236,listening1_tdcs_post,2024.2.2,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.7774,150.394,space,0.089,
