instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000199997,9.3385,space,9.317399994,,B11POSTTR,2025-02-21_12h47.07.486,listening1_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B11POSTTR,2025-02-21_12h47.07.486,listening1_tdcs_post,2024.2.2,MacIntel,56.49717514,9.338799995,10.555,k,1.189900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B11POSTTR,2025-02-21_12h47.07.486,listening1_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,10.5768,97.69089999,l,7.094899994,,0,0,0,0,1,texto1.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B11POSTTR,2025-02-21_12h47.07.486,listening1_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,97.6913,99.5743,j,1.862299995,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B11POSTTR,2025-02-21_12h47.07.486,listening1_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,99.5746,101.4404,y,1.840099998,,,,,,,,,,,,,,,,,,,,,,
,,,,,B11POSTTR,2025-02-21_12h47.07.486,listening1_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4527,112.7588,1,1,6.276900002,,0,0,0,0,1,1) ¿Con qué sorprendió Bea al hombre?,1. Su llegada,2. Su ida,3. Su pareja,1,,,,,
,,,,,B11POSTTR,2025-02-21_12h47.07.486,listening1_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.7619,119.9755,3,0,2.173199997,,0,1,1,1,1,2) ¿Dónde deciden tomar algo?,1. En un bar,2. En un restaurante,3. En un café,1,,,,,
,,,,,B11POSTTR,2025-02-21_12h47.07.486,listening1_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.9786,129.5423,2,1,4.533299995,,0,2,2,2,1,3) ¿Cuál es la noticia sobre Ana?,1. Hará una fiesta,2. Se casará,3. Tiene un novio en México,2,,,,,
,,,,,B11POSTTR,2025-02-21_12h47.07.486,listening1_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.5449,140.3092,2,0,5.721600006,,0,3,3,3,1,4) ¿Hace cuánto que sale Ana con su novio?,1. Seis meses,2. Un año y medio,3. Doce meses,3,,,,,
,,,,,B11POSTTR,2025-02-21_12h47.07.486,listening1_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.3115,158.7602,1,1,13.406,,0,4,4,4,1,5) ¿Qué hace que el hombre no pueda ir a la boda?,1. Motivos financieros y psicológicos,2. Motivos psicológicos y románticos,3. Motiivos románticos y financieros,1,,,,,
,,,,,B11POSTTR,2025-02-21_12h47.07.486,listening1_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.7606,162.677,space,2.382900002,
