instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000200005,2.1755,space,2.1575,,A08POSTTR,2024-11-26_16h39.36.655,listening2_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08POSTTR,2024-11-26_16h39.36.655,listening2_tdcs_post,2024.2.2,MacIntel,56.49717514,2.175900002,3.925200005,k,1.729200005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08POSTTR,2024-11-26_16h39.36.655,listening2_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,3.947700005,181.8809,l,97.9057,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08POSTTR,2024-11-26_16h39.36.655,listening2_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,181.8817,183.481,j,1.5725,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08POSTTR,2024-11-26_16h39.36.655,listening2_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,183.4812,185.7813,y,2.283199997,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08POSTTR,2024-11-26_16h39.36.655,listening2_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.7966,200.4644,2,1,9.639599998,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,A08POSTTR,2024-11-26_16h39.36.655,listening2_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.4666,209.7816,1,1,4.271699997,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,A08POSTTR,2024-11-26_16h39.36.655,listening2_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.784,218.5318,2,1,3.705699997,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,A08POSTTR,2024-11-26_16h39.36.655,listening2_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.5344,228.4655,1,1,4.889099998,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,A08POSTTR,2024-11-26_16h39.36.655,listening2_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.4677,237.399,1,1,3.8995,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,A08POSTTR,2024-11-26_16h39.36.655,listening2_tdcs_post,2024.2.2,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.3993,239.0153,space,0.085199997,
