instructions.started,instructions.stopped,responseinstructions.keys,responseinstructions.rt,responseinstructions.duration,participant,date,expName,psychopyVersion,OS,frameRate,RUReady.started,RUReady.stopped,responseready.keys,responseready.rt,responseready.duration,Audio.started,Audio.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,audiolistening,corrans,instructions_2.started,instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_3.started,instructions_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,questionslistening.started,questionslistening.stopped,respuestaquestions.keys,respuestaquestions.corr,respuestaquestions.rt,respuestaquestions.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,questions,option1,option2,option3,CorrAns,Thanks_2.started,Thanks_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration
0.000200005,10.3769,space,10.36510001,,B11POSTTR,2025-02-21_12h42.35.255,listening2_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B11POSTTR,2025-02-21_12h42.35.255,listening2_tdcs_post,2024.2.2,MacIntel,59.88023952,10.3773,12.2257,k,1.822099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B11POSTTR,2025-02-21_12h42.35.255,listening2_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,12.2447,190.8484,l,98.5913,,0,0,0,0,1,texto2.wav,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B11POSTTR,2025-02-21_12h42.35.255,listening2_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,190.8492,194.7988,j,3.922400002,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B11POSTTR,2025-02-21_12h42.35.255,listening2_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,194.799,197.1988,y,2.380600006,,,,,,,,,,,,,,,,,,,,,,
,,,,,B11POSTTR,2025-02-21_12h42.35.255,listening2_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.2125,206.6994,3,1,4.452300003,,0,0,0,0,1,1) ¿Cuánto tiempo ha vivido Juli en España?,1. Dos años,2. Trece años,3. Tres años,2,,,,,
,,,,,B11POSTTR,2025-02-21_12h42.35.255,listening2_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.7022,216.3493,1,1,4.606199997,,0,1,1,1,1,2) ¿En dónde vivían inicialmente Juli y su familia?,1. Caravanas,2. Hostales,3. Hoteles,1,,,,,
,,,,,B11POSTTR,2025-02-21_12h42.35.255,listening2_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.3523,227.6162,3,1,6.223400002,,0,2,2,2,1,3) ¿De qué trabajan Juli y su esposo?,1. Rescatistas de montaña,2. Instructores de esquí,3. Guías turísticos de montaña,2,,,,,
,,,,,B11POSTTR,2025-02-21_12h42.35.255,listening2_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.619,234.183,1,1,1.522299995,,0,3,3,3,1,4) ¿Cómo describe Juli el esquí?,1. Una forma de meditación,2. Solo un poco más difícil que caminar,3. Como volar,1,,,,,
,,,,,B11POSTTR,2025-02-21_12h42.35.255,listening2_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.1858,244.0334,1,1,4.805399994,,0,4,4,4,1,5) ¿Qué pasatiempo tiene Juli?,1. Tejer,2. Dibujar,3. Bordar,1,,,,,
,,,,,B11POSTTR,2025-02-21_12h42.35.255,listening2_tdcs_post,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0338,249.5005,space,3.935800003,
